,Year,Round,RaceName,DriverID,Lap,Stop,Time,Duration
51,0.0,0.04761904761904763,Malaysian Grand Prix,heidfeld,0.1558441558441558,0.0,0.0,0.4013097137100159
52,0.0,0.04761904761904763,Malaysian Grand Prix,button,0.1558441558441558,0.0,0.0,0.3761229115943245
53,0.0,0.04761904761904763,Malaysian Grand Prix,massa,0.1558441558441558,0.0,0.0,0.4907060700193099
54,0.0,0.04761904761904763,Malaysian Grand Prix,trulli,0.1558441558441558,0.0,0.0,0.4284442951893207
55,0.0,0.04761904761904763,Malaysian Grand Prix,alonso,0.1688311688311688,0.0,0.0,0.3887498950549912
56,0.0,0.04761904761904763,Malaysian Grand Prix,michael_schumacher,0.1688311688311688,0.0,0.0,0.3790781630425657
57,0.0,0.04761904761904763,Malaysian Grand Prix,petrov,0.1818181818181818,0.0,0.0,0.38925363109730493
58,0.0,0.04761904761904763,Malaysian Grand Prix,buemi,0.1818181818181818,0.0,0.0,0.39089916883553016
59,0.0,0.04761904761904763,Malaysian Grand Prix,rosberg,0.1818181818181818,0.0,0.0,0.4192259256149777
60,0.0,0.04761904761904763,Malaysian Grand Prix,kovalainen,0.1818181818181818,0.0,0.0,0.4883553018218454
61,0.0,0.04761904761904763,Malaysian Grand Prix,alguersuari,0.19480519480519476,0.0,0.0,0.3960036940643103
62,0.0,0.04761904761904763,Malaysian Grand Prix,sutil,0.19480519480519476,0.16666666666666669,0.0,0.37017882629502136
63,0.0,0.04761904761904763,Malaysian Grand Prix,kobayashi,0.20779220779220775,0.0,0.0,0.39089916883553016
64,0.0,0.04761904761904763,Malaysian Grand Prix,perez,0.20779220779220775,0.0,0.0,0.39622197968264633
65,0.0,0.04761904761904763,Malaysian Grand Prix,glock,0.20779220779220775,0.0,0.0,0.4133490051213164
66,0.0,0.04761904761904763,Malaysian Grand Prix,ambrosio,0.20779220779220775,0.0,0.0,0.44080261942742
67,0.0,0.04761904761904763,Malaysian Grand Prix,liuzzi,0.20779220779220775,0.0,0.0,0.46704726723197043
68,0.0,0.04761904761904763,Malaysian Grand Prix,barrichello,0.20779220779220775,0.16666666666666669,0.0,0.4114180169591134
69,0.0,0.04761904761904763,Malaysian Grand Prix,buemi,0.24675324675324672,0.16666666666666669,0.0,0.5010998236923851
70,0.0,0.04761904761904763,Malaysian Grand Prix,webber,0.2727272727272727,0.16666666666666669,0.0,0.369255310217446
71,0.0,0.04761904761904763,Malaysian Grand Prix,button,0.2857142857142857,0.16666666666666669,0.0,0.37731508689446724
72,0.0,0.04761904761904763,Malaysian Grand Prix,hamilton,0.29870129870129863,0.16666666666666669,0.0,0.3796658550919318
73,0.0,0.04761904761904763,Malaysian Grand Prix,resta,0.29870129870129863,0.16666666666666669,0.0,0.3764419444211233
74,0.0,0.04761904761904763,Malaysian Grand Prix,vettel,0.3116883116883116,0.16666666666666669,0.0,0.3676097724792209
75,0.0,0.04761904761904763,Malaysian Grand Prix,alonso,0.3246753246753246,0.16666666666666669,0.0,0.40120896650155313
76,0.0,0.04761904761904763,Malaysian Grand Prix,heidfeld,0.3246753246753246,0.16666666666666669,0.0,0.389908487952313
77,0.0,0.04761904761904763,Malaysian Grand Prix,massa,0.3376623376623376,0.16666666666666669,0.0,0.3784904709931995
78,0.0,0.04761904761904763,Malaysian Grand Prix,petrov,0.3376623376623376,0.16666666666666669,0.0,0.3808244479892536
79,0.0,0.04761904761904763,Malaysian Grand Prix,michael_schumacher,0.3506493506493506,0.16666666666666669,0.0,0.37378893459827045
80,0.0,0.04761904761904763,Malaysian Grand Prix,rosberg,0.3636363636363636,0.16666666666666669,0.0,0.37909495424397616
81,0.0,0.04761904761904763,Malaysian Grand Prix,webber,0.4025974025974025,0.3333333333333334,0.0,0.37056502392746193
82,0.0,0.04761904761904763,Malaysian Grand Prix,alguersuari,0.4025974025974025,0.16666666666666669,0.0,0.3843170178826295
83,0.0,0.04761904761904763,Malaysian Grand Prix,sutil,0.4025974025974025,0.3333333333333334,0.0,0.3786415918058937
84,0.0,0.04761904761904763,Malaysian Grand Prix,buemi,0.4025974025974025,0.3333333333333334,0.0,0.4607337755016371
85,0.0,0.04761904761904763,Malaysian Grand Prix,kovalainen,0.4285714285714285,0.16666666666666669,0.0,0.3918394761145159
86,0.0,0.04761904761904763,Malaysian Grand Prix,glock,0.4285714285714285,0.16666666666666669,0.0,0.4101922592561497
87,0.0,0.04761904761904763,Malaysian Grand Prix,ambrosio,0.4415584415584415,0.16666666666666669,0.0,0.40997397363781374
88,0.0,0.04761904761904763,Malaysian Grand Prix,kobayashi,0.4545454545454545,0.16666666666666669,0.0,0.39361934346402483
89,0.0,0.04761904761904763,Malaysian Grand Prix,hamilton,0.46753246753246747,0.3333333333333334,0.0,0.426194274200319
90,0.0,0.04761904761904763,Malaysian Grand Prix,resta,0.46753246753246747,0.3333333333333334,0.0,0.4026026362186214
91,0.0,0.04761904761904763,Malaysian Grand Prix,button,0.48051948051948046,0.3333333333333334,0.0,0.3775165813113928
92,0.0,0.04761904761904763,Malaysian Grand Prix,massa,0.48051948051948046,0.3333333333333334,0.0,0.38440097388968175
93,0.0,0.04761904761904763,Malaysian Grand Prix,heidfeld,0.49350649350649345,0.3333333333333334,0.0,0.37951473427923765
94,0.0,0.04761904761904763,Malaysian Grand Prix,liuzzi,0.48051948051948046,0.16666666666666669,0.0,0.4458735622533792
95,0.0,0.04761904761904763,Malaysian Grand Prix,rosberg,0.5064935064935064,0.3333333333333334,0.0,0.37823860297204265
96,0.0,0.04761904761904763,Malaysian Grand Prix,vettel,0.5194805194805194,0.3333333333333334,0.0,0.3746620770716144
97,0.0,0.04761904761904763,Malaysian Grand Prix,alonso,0.5194805194805194,0.3333333333333334,0.0,0.39983208798589537
98,0.0,0.04761904761904763,Malaysian Grand Prix,michael_schumacher,0.5324675324675324,0.3333333333333334,0.0,0.3732180337503148
99,0.0,0.04761904761904763,Malaysian Grand Prix,webber,0.5454545454545454,0.5000000000000001,0.0,0.3721098144572244
100,0.0,0.04761904761904763,Malaysian Grand Prix,petrov,0.5584415584415584,0.3333333333333334,0.0,0.4818067332717655
101,0.0,0.04761904761904763,Malaysian Grand Prix,alonso,0.5844155844155844,0.5000000000000001,0.0,0.4564184367391486
102,0.0,0.04761904761904763,Malaysian Grand Prix,liuzzi,0.5584415584415584,0.3333333333333334,0.0,0.6518848123583242
103,0.0,0.04761904761904763,Malaysian Grand Prix,hamilton,0.6623376623376622,0.5000000000000001,0.0,0.37723113088741494
104,0.0,0.09523809523809526,Chinese Grand Prix,alguersuari,0.10389610389610388,0.0,0.0,0.3764419444211233
105,0.0,0.09523809523809526,Chinese Grand Prix,liuzzi,0.10389610389610388,0.0,0.0,0.23776341197212658
106,0.0,0.09523809523809526,Chinese Grand Prix,michael_schumacher,0.11688311688311687,0.0,0.0,0.3445890353454789
107,0.0,0.09523809523809526,Chinese Grand Prix,webber,0.11688311688311687,0.0,0.0,0.39361934346402483
108,0.0,0.09523809523809526,Chinese Grand Prix,maldonado,0.11688311688311687,0.0,0.0,0.38888422466627487
109,0.0,0.09523809523809526,Chinese Grand Prix,resta,0.12987012987012986,0.0,0.0,0.3692217278146251
110,0.0,0.09523809523809526,Chinese Grand Prix,rosberg,0.14285714285714282,0.0,0.0,0.3487700444966837
111,0.0,0.09523809523809526,Chinese Grand Prix,buemi,0.14285714285714282,0.0,0.0,0.3695743430442448
112,0.0,0.09523809523809526,Chinese Grand Prix,button,0.1688311688311688,0.0,0.0,0.39927797833935014
113,0.0,0.09523809523809526,Chinese Grand Prix,vettel,0.1688311688311688,0.0,0.0,0.3693224750230879
114,0.0,0.09523809523809526,Chinese Grand Prix,kobayashi,0.1688311688311688,0.0,0.0,0.36697170682562336
115,0.0,0.09523809523809526,Chinese Grand Prix,massa,0.1818181818181818,0.0,0.0,0.36309293929980685
116,0.0,0.09523809523809526,Chinese Grand Prix,hamilton,0.1818181818181818,0.0,0.0,0.350566703047603
117,0.0,0.09523809523809526,Chinese Grand Prix,sutil,0.1818181818181818,0.0,0.0,0.35243052640416417
118,0.0,0.09523809523809526,Chinese Grand Prix,alonso,0.19480519480519476,0.0,0.0,0.37820502056922173
119,0.0,0.09523809523809526,Chinese Grand Prix,perez,0.19480519480519476,0.0,0.0,0.3605574678868273
120,0.0,0.09523809523809526,Chinese Grand Prix,barrichello,0.19480519480519476,0.0,0.0,0.36452019141969605
121,0.0,0.09523809523809526,Chinese Grand Prix,buemi,0.19480519480519476,0.16666666666666669,0.0,0.41511208126941485
122,0.0,0.09523809523809526,Chinese Grand Prix,glock,0.19480519480519476,0.0,0.0,0.38087482159348496
123,0.0,0.09523809523809526,Chinese Grand Prix,petrov,0.20779220779220775,0.0,0.0,0.3690873982033414
124,0.0,0.09523809523809526,Chinese Grand Prix,heidfeld,0.22077922077922074,0.0,0.0,0.37303333053479976
125,0.0,0.09523809523809526,Chinese Grand Prix,kovalainen,0.23376623376623373,0.0,0.0,0.3775501637142137
126,0.0,0.09523809523809526,Chinese Grand Prix,trulli,0.24675324675324672,0.0,0.0,0.38668457728150446
127,0.0,0.09523809523809526,Chinese Grand Prix,ambrosio,0.24675324675324672,0.0,0.0,0.38453530350096543
128,0.0,0.09523809523809526,Chinese Grand Prix,liuzzi,0.2597402597402597,0.16666666666666669,0.0,0.41083032490974725
129,0.0,0.09523809523809526,Chinese Grand Prix,karthikeyan,0.2857142857142857,0.0,0.0,0.4373940055410964
130,0.0,0.09523809523809526,Chinese Grand Prix,button,0.29870129870129863,0.16666666666666669,0.0,0.3485517588783477
131,0.0,0.09523809523809526,Chinese Grand Prix,rosberg,0.3116883116883116,0.16666666666666669,0.0,0.36949038703719245
132,0.0,0.09523809523809526,Chinese Grand Prix,hamilton,0.3116883116883116,0.16666666666666669,0.0,0.344773738560994
133,0.0,0.09523809523809526,Chinese Grand Prix,webber,0.3116883116883116,0.16666666666666669,0.0,0.3548316682058601
134,0.0,0.09523809523809526,Chinese Grand Prix,maldonado,0.3116883116883116,0.16666666666666669,0.0,0.37044748551758877
135,0.0,0.09523809523809526,Chinese Grand Prix,michael_schumacher,0.3246753246753246,0.16666666666666669,0.0,0.3688019477793636
136,0.0,0.09523809523809526,Chinese Grand Prix,glock,0.3506493506493506,0.16666666666666669,0.0,0.3678616405003778
137,0.0,0.09523809523809526,Chinese Grand Prix,sutil,0.3766233766233765,0.16666666666666669,0.0,0.35358911930148595
138,0.0,0.09523809523809526,Chinese Grand Prix,kobayashi,0.3766233766233765,0.16666666666666669,0.0,0.36833179413987066
139,0.0,0.09523809523809526,Chinese Grand Prix,heidfeld,0.3766233766233765,0.16666666666666669,0.0,0.3664008059776677
140,0.0,0.09523809523809526,Chinese Grand Prix,vettel,0.3896103896103895,0.16666666666666669,0.0,0.36156493997145495
141,0.0,0.09523809523809526,Chinese Grand Prix,alonso,0.4025974025974025,0.16666666666666669,0.0,0.356829821173705
142,0.0,0.09523809523809526,Chinese Grand Prix,resta,0.4025974025974025,0.16666666666666669,0.0,0.35627571152715976
143,0.0,0.09523809523809526,Chinese Grand Prix,massa,0.4155844155844155,0.16666666666666669,0.0,0.3554361514566367
144,0.0,0.09523809523809526,Chinese Grand Prix,buemi,0.4155844155844155,0.3333333333333334,0.0,0.368197464528587
145,0.0,0.09523809523809526,Chinese Grand Prix,ambrosio,0.4285714285714285,0.16666666666666669,0.0,0.38287297456132985
146,0.0,0.09523809523809526,Chinese Grand Prix,barrichello,0.4415584415584415,0.16666666666666669,0.0,0.360691797498111
147,0.0,0.09523809523809526,Chinese Grand Prix,perez,0.4545454545454545,0.16666666666666669,0.0,0.392863739400554
148,0.0,0.09523809523809526,Chinese Grand Prix,button,0.46753246753246747,0.3333333333333334,0.0,0.3565947443539585
149,0.0,0.09523809523809526,Chinese Grand Prix,petrov,0.46753246753246747,0.16666666666666669,0.0,0.36949038703719245
150,0.0,0.09523809523809526,Chinese Grand Prix,hamilton,0.48051948051948046,0.3333333333333334,0.0,0.34534463940894966
151,0.0,0.09523809523809526,Chinese Grand Prix,rosberg,0.49350649350649345,0.3333333333333334,0.0,0.3479136932247502
152,0.0,0.09523809523809526,Chinese Grand Prix,michael_schumacher,0.49350649350649345,0.3333333333333334,0.0,0.3593317101838636
153,0.0,0.09523809523809526,Chinese Grand Prix,webber,0.5064935064935064,0.3333333333333334,0.0,0.35414322894803124
154,0.0,0.09523809523809526,Chinese Grand Prix,glock,0.49350649350649345,0.3333333333333334,0.0,0.5679959701116614
155,0.0,0.09523809523809526,Chinese Grand Prix,kovalainen,0.5064935064935064,0.16666666666666669,0.0,0.3675593988749895
156,0.0,0.09523809523809526,Chinese Grand Prix,maldonado,0.5064935064935064,0.3333333333333334,0.0,0.4637729829569306
157,0.0,0.09523809523809526,Chinese Grand Prix,trulli,0.5324675324675324,0.16666666666666669,0.0,0.37377214339686005
158,0.0,0.09523809523809526,Chinese Grand Prix,liuzzi,0.5714285714285714,0.3333333333333334,0.0,0.3945764419444211
159,0.0,0.09523809523809526,Chinese Grand Prix,sutil,0.5974025974025974,0.3333333333333334,0.0,0.482041810091512
160,0.0,0.09523809523809526,Chinese Grand Prix,perez,0.6103896103896103,0.3333333333333334,0.0,0.23339769960540674
161,0.0,0.09523809523809526,Chinese Grand Prix,perez,0.6363636363636362,0.5000000000000001,0.0,0.48434220468474515
162,0.0,0.14285714285714288,Turkish Grand Prix,perez,0.0,0.0,0.0,0.491478465284191
163,0.0,0.14285714285714288,Turkish Grand Prix,michael_schumacher,0.012987012987012984,0.0,0.0,0.5067920409705314
164,0.0,0.14285714285714288,Turkish Grand Prix,petrov,0.0909090909090909,0.0,0.0,0.3597011166148938
165,0.0,0.14285714285714288,Turkish Grand Prix,massa,0.10389610389610388,0.0,0.0,0.3697758374611703
166,0.0,0.14285714285714288,Turkish Grand Prix,hamilton,0.10389610389610388,0.0,0.0,0.34981109898413226
167,0.0,0.14285714285714288,Turkish Grand Prix,buemi,0.10389610389610388,0.0,0.0,0.36552766350432364
168,0.0,0.14285714285714288,Turkish Grand Prix,webber,0.11688311688311687,0.0,0.0,0.3534547896902023
169,0.0,0.14285714285714288,Turkish Grand Prix,alonso,0.11688311688311687,0.0,0.0,0.35778691965410125
170,0.0,0.14285714285714288,Turkish Grand Prix,rosberg,0.11688311688311687,0.0,0.0,0.3790277894383343
171,0.0,0.14285714285714288,Turkish Grand Prix,heidfeld,0.11688311688311687,0.0,0.0,0.3744437914532785
172,0.0,0.14285714285714288,Turkish Grand Prix,barrichello,0.11688311688311687,0.0,0.0,0.38144572244144065
173,0.0,0.14285714285714288,Turkish Grand Prix,sutil,0.11688311688311687,0.0,0.0,0.3635127193350684
174,0.0,0.14285714285714288,Turkish Grand Prix,vettel,0.12987012987012986,0.0,0.0,0.3462849466879355
175,0.0,0.14285714285714288,Turkish Grand Prix,resta,0.12987012987012986,0.0,0.0,0.34883720930232553
176,0.0,0.14285714285714288,Turkish Grand Prix,maldonado,0.12987012987012986,0.0,0.0,0.40099068088321715
177,0.0,0.14285714285714288,Turkish Grand Prix,button,0.1558441558441558,0.0,0.0,0.35879439173872885
178,0.0,0.14285714285714288,Turkish Grand Prix,kobayashi,0.1558441558441558,0.0,0.0,0.36638401477625726
179,0.0,0.14285714285714288,Turkish Grand Prix,alguersuari,0.1558441558441558,0.0,0.0,0.3813785576357988
180,0.0,0.14285714285714288,Turkish Grand Prix,trulli,0.1558441558441558,0.0,0.0,0.3873058517336915
181,0.0,0.14285714285714288,Turkish Grand Prix,michael_schumacher,0.1688311688311688,0.16666666666666669,0.0,0.3510536478885064
182,0.0,0.14285714285714288,Turkish Grand Prix,karthikeyan,0.1688311688311688,0.0,0.0,0.4592897321803375
183,0.0,0.14285714285714288,Turkish Grand Prix,kovalainen,0.1818181818181818,0.0,0.0,0.38374611703467376
184,0.0,0.14285714285714288,Turkish Grand Prix,liuzzi,0.1818181818181818,0.0,0.0,0.41363445554529427
185,0.0,0.14285714285714288,Turkish Grand Prix,perez,0.19480519480519476,0.16666666666666669,0.0,0.38443455629250267
186,0.0,0.14285714285714288,Turkish Grand Prix,ambrosio,0.19480519480519476,0.0,0.0,0.3824867769288892
187,0.0,0.14285714285714288,Turkish Grand Prix,liuzzi,0.19480519480519476,0.16666666666666669,0.0,0.9505667030476029
188,0.0,0.14285714285714288,Turkish Grand Prix,petrov,0.23376623376623373,0.16666666666666669,0.0,0.35803878767525815
189,0.0,0.14285714285714288,Turkish Grand Prix,hamilton,0.24675324675324672,0.16666666666666669,0.0,0.35387456972546383
190,0.0,0.14285714285714288,Turkish Grand Prix,webber,0.2597402597402597,0.16666666666666669,0.0,0.34289312400302235
191,0.0,0.14285714285714288,Turkish Grand Prix,rosberg,0.2727272727272727,0.16666666666666669,0.0,0.3513894719167156
192,0.0,0.14285714285714288,Turkish Grand Prix,heidfeld,0.2727272727272727,0.16666666666666669,0.0,0.36804634371589284
193,0.0,0.14285714285714288,Turkish Grand Prix,alonso,0.2857142857142857,0.16666666666666669,0.0,0.3649063890521366
194,0.0,0.14285714285714288,Turkish Grand Prix,massa,0.2857142857142857,0.16666666666666669,0.0,0.3580219964738477
195,0.0,0.14285714285714288,Turkish Grand Prix,buemi,0.2857142857142857,0.16666666666666669,0.0,0.3715557048106792
196,0.0,0.14285714285714288,Turkish Grand Prix,kobayashi,0.2857142857142857,0.16666666666666669,0.0,0.39383762908236075
197,0.0,0.14285714285714288,Turkish Grand Prix,barrichello,0.29870129870129863,0.16666666666666669,0.0,0.38398119385442026
198,0.0,0.14285714285714288,Turkish Grand Prix,resta,0.29870129870129863,0.16666666666666669,0.0,0.351439845520947
199,0.0,0.14285714285714288,Turkish Grand Prix,vettel,0.3116883116883116,0.16666666666666669,0.0,0.33770464276719
200,0.0,0.14285714285714288,Turkish Grand Prix,sutil,0.3116883116883116,0.16666666666666669,0.0,0.35402569053815797
201,0.0,0.14285714285714288,Turkish Grand Prix,maldonado,0.3116883116883116,0.16666666666666669,0.0,0.378725547812946
202,0.0,0.14285714285714288,Turkish Grand Prix,trulli,0.3116883116883116,0.16666666666666669,0.0,0.38388044664595744
203,0.0,0.14285714285714288,Turkish Grand Prix,button,0.3246753246753246,0.16666666666666669,0.0,0.38013600873142467
204,0.0,0.14285714285714288,Turkish Grand Prix,karthikeyan,0.3376623376623376,0.16666666666666669,0.0,0.4191419696079254
205,0.0,0.14285714285714288,Turkish Grand Prix,alguersuari,0.3636363636363636,0.16666666666666669,0.0,0.36648476198472
206,0.0,0.14285714285714288,Turkish Grand Prix,michael_schumacher,0.3766233766233765,0.3333333333333334,0.0,0.34218789354378304
207,0.0,0.14285714285714288,Turkish Grand Prix,kovalainen,0.3896103896103895,0.16666666666666669,0.0,0.363244060112501
208,0.0,0.14285714285714288,Turkish Grand Prix,resta,0.4025974025974025,0.3333333333333334,0.0,0.3507178238602972
209,0.0,0.14285714285714288,Turkish Grand Prix,perez,0.4025974025974025,0.3333333333333334,0.0,0.3755352195449584
210,0.0,0.14285714285714288,Turkish Grand Prix,rosberg,0.4155844155844155,0.3333333333333334,0.0,0.3517588783477458
211,0.0,0.14285714285714288,Turkish Grand Prix,hamilton,0.4285714285714285,0.3333333333333334,0.0,0.5992443959365292
212,0.0,0.14285714285714288,Turkish Grand Prix,ambrosio,0.4155844155844155,0.16666666666666669,0.0,0.4170430694316178
213,0.0,0.14285714285714288,Turkish Grand Prix,petrov,0.4285714285714285,0.3333333333333334,0.0,0.3666862564016455
214,0.0,0.14285714285714288,Turkish Grand Prix,massa,0.4285714285714285,0.3333333333333334,0.0,0.39410628830492817
215,0.0,0.14285714285714288,Turkish Grand Prix,webber,0.4415584415584415,0.3333333333333334,0.0,0.34997901099823686
216,0.0,0.14285714285714288,Turkish Grand Prix,alonso,0.4545454545454545,0.3333333333333334,0.0,0.36440265300982283
217,0.0,0.14285714285714288,Turkish Grand Prix,heidfeld,0.4545454545454545,0.3333333333333334,0.0,0.35046595583914025
218,0.0,0.14285714285714288,Turkish Grand Prix,liuzzi,0.4415584415584415,0.3333333333333334,0.0,0.42187893543783056
219,0.0,0.14285714285714288,Turkish Grand Prix,kobayashi,0.48051948051948046,0.3333333333333334,0.0,0.37706321887331035
220,0.0,0.14285714285714288,Turkish Grand Prix,button,0.49350649350649345,0.3333333333333334,0.0,0.3596171606078415
221,0.0,0.14285714285714288,Turkish Grand Prix,alguersuari,0.49350649350649345,0.3333333333333334,0.0,0.3691713542103937
222,0.0,0.14285714285714288,Turkish Grand Prix,vettel,0.5064935064935064,0.3333333333333334,0.0,0.34228864075224585
223,0.0,0.14285714285714288,Turkish Grand Prix,trulli,0.49350649350649345,0.3333333333333334,0.0,0.37308370413903114
224,0.0,0.14285714285714288,Turkish Grand Prix,buemi,0.5064935064935064,0.3333333333333334,0.0,0.369943749475275
225,0.0,0.14285714285714288,Turkish Grand Prix,barrichello,0.5064935064935064,0.3333333333333334,0.0,0.3641507849886659
226,0.0,0.14285714285714288,Turkish Grand Prix,sutil,0.5064935064935064,0.3333333333333334,0.0,0.35271597682814204
227,0.0,0.14285714285714288,Turkish Grand Prix,liuzzi,0.46753246753246747,0.5000000000000001,0.0,0.7321467551003273
228,0.0,0.14285714285714288,Turkish Grand Prix,maldonado,0.5194805194805194,0.3333333333333334,0.0,0.3665015531861305
229,0.0,0.14285714285714288,Turkish Grand Prix,perez,0.5324675324675324,0.5000000000000001,0.0,0.3646209386281588
230,0.0,0.14285714285714288,Turkish Grand Prix,rosberg,0.5584415584415584,0.5000000000000001,0.0,0.3409957182436403
231,0.0,0.14285714285714288,Turkish Grand Prix,resta,0.5584415584415584,0.5000000000000001,0.0,0.35938208378809494
232,0.0,0.14285714285714288,Turkish Grand Prix,webber,0.5714285714285714,0.5000000000000001,0.0,0.37086726555285027
233,0.0,0.14285714285714288,Turkish Grand Prix,petrov,0.5714285714285714,0.5000000000000001,0.0,0.3637310049534044
234,0.0,0.14285714285714288,Turkish Grand Prix,michael_schumacher,0.5714285714285714,0.5000000000000001,0.0,0.3458483754512635
235,0.0,0.14285714285714288,Turkish Grand Prix,alonso,0.5844155844155844,0.5000000000000001,0.0,0.35897909495424396
236,0.0,0.14285714285714288,Turkish Grand Prix,maldonado,0.5714285714285714,0.5000000000000001,0.0,0.23381747964066826
